economy,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
LSO,3.990174967190827,2.0297715314136946,0.3970905398283793,-3.12817507312904,2.6501655770650485,-0.6988695167028814,1.6382958886159453,-0.20199465375846276,-0.24678068243883855,-0.22171176406996165
LTE,-0.9550972858624429,-3.1656804973503205,-0.26388625647108266,-1.1115092986790596,0.5733795737314834,0.19397134299305008,-0.07057583195339548,0.5957468354475741,0.3028064549047599,0.35793781691615795
LTU,-2.1060730592023003,0.8114849390211505,0.6476545203352357,-0.3504157533246635,0.7772638933366504,0.7107643638421804,0.8037308222783699,-0.16060223427209058,2.2682963133912826,0.027464465276954966
LUX,-4.619606551217011,4.9341291618281975,5.0507575693304245,0.6097904709462344,0.6949277753480867,2.4260465318603575,0.22632116370263475,-0.5280697966406056,-1.7806973204129,1.3982758654692995
LVA,-1.5748528466878788,1.1567627804304412,0.37302318990440686,0.15898568328975723,0.18684210328249648,0.36106254955871214,0.1282788450541437,-0.20205883044451955,0.06196720309741409,0.132820047516512
MAC,-1.255360955614975,1.7883947508243179,0.8514044728765976,-0.8394192437530063,-0.8417705983235984,1.2158751839896735,-1.973724068359447,2.339577598032918,-0.24387989708139027,0.6390207751480712
MAF,1.2324313918414898,2.4396581431538547,-0.3793076054015098,-0.5814684420950896,-0.10777337342861788,0.3044050583113812,-0.829403907470288,0.8413337626245007,0.44503965698814013,0.3830111819222114
MAR,0.05867733603418208,-0.5987820066008901,-0.0685144472434068,-0.9880119413548379,0.20852604010250766,-0.4807717103758031,-0.05693415301325131,0.25961548703079873,-0.06274424764574484,1.096593272498026
MCO,-2.3135510887799238,1.1207768955858024,-0.05791890915061014,1.707466154766125,0.747962019968325,0.6675201849297816,-1.733562801515918,0.21836303485228403,3.6681422561788013,-1.1763120191837269
MDA,-0.3377693001672552,1.4960519978165618,-0.7138727314470635,0.6293256640817281,-1.4439243723574073,0.474216567328062,1.5941485695404936,-0.6565752411425348,-0.019498943670722534,-0.436107642862261
MDG,3.4707472901120764,-0.6982117194895264,0.12887468211869124,0.17823114287109013,-0.44758528616621274,1.1506199863152944,-0.00015840632601902042,-0.5619142662254916,-0.39539082957891203,-0.37161866065928834
MDV,-0.9370900365894106,2.9384749812711783,-0.27391498781937956,0.7356875695243471,-1.3769816202604384,0.7772923505743498,0.5104586520420287,-1.1511546764210971,-0.9848831052468109,0.5669440862542295
MEA,-0.23703546944666526,-1.9813471104949687,0.057106101343488924,-0.5068442394137683,0.23102336164449302,-0.3164929062008324,-0.39107808742006234,-0.10386948905799885,-0.13503674323427675,0.44455892327952096
MEX,-1.2815202871274365,-1.39184469670181,-0.045039191451463456,0.0037811661289531315,0.3417790097255275,0.3398457049968716,0.3415128758284599,0.011095817174613548,0.005264113584928722,-0.7921326812489315
MHL,1.1569256747873469,4.182775298253314,-2.1596228344599218,-2.6394594385801313,0.5008700694951944,-0.27740893170008146,0.7976023031502292,1.526175432279697,-1.025601572826236,0.2376479010154111
MIC,-0.42550896498657725,-3.2805220312304324,-0.35884431292811436,-0.751936511087557,0.3591671668159747,0.28901298655600227,-0.0516690013045115,0.088340504373726,0.393634541261935,0.6324512458812181
MKD,-0.8242806587792758,1.2659172794603006,1.2287728743461588,-0.1423825166709806,0.5805526318634592,-0.8404559252314282,0.30254349659108964,-0.501090410540004,1.1663828113729626,0.8900305490798703
MLI,3.525955075794,-0.5354307739919753,0.09789920755274845,-0.31960413045917097,-0.5355860950261624,0.9189285009827795,-0.574484468843848,0.09366148227485321,-1.016663659789426,-0.6199100714560717
MLT,-3.8718780863319933,3.2895238765185493,1.554030015503091,0.2583848664416098,-0.3180030694101582,1.3048189830622208,0.35570340504268483,0.0658117827335751,-0.900719228247846,0.24520445525270276
MMR,1.7640063485596633,-1.8256994974138288,1.2329782998797885,-0.7199410852023723,0.1902643804326628,0.6050064767941102,1.5456529352705892,-0.47715148282869324,-0.3994015339034053,-0.36645393968281187
MNA,0.2322834602311341,-1.694385995151998,-0.31837878430255595,0.26535291057091903,-0.023411594010571583,-0.4534965414997233,-0.23647493345050657,-0.7261466015713729,-0.08173569068989052,0.291015877546025
MNE,-0.8908349803316064,2.924847342316947,-0.39591068633537096,1.3280644476888557,-0.019634332855880125,-1.0516769785993068,-0.3782810275094388,-1.3406913374471396,-0.12053226283778405,0.12392815124403668
MNG,-0.4596448975349379,0.5134816913206244,1.0843001072711602,-0.09668425511336823,-0.06693074085630575,0.05108093248608034,0.08891920280797172,0.2781350281808006,1.061524417739748,-0.5144267592681281
MNP,0.7582275352526968,2.0066211291969145,-0.28459617904332773,0.1552749402851243,0.030664616409470203,0.4284787654141536,-1.697387424125508,0.9767842778073184,0.4876363247880445,-0.22124557644188575
MOZ,3.6181510708119706,1.769350695332154,0.1746043378030788,-1.145610205556968,-0.21966493504991402,0.6813707264166049,1.5915339530657973,-0.22226043140436796,-0.6047282705161648,-0.8937458635153537
MRT,1.3406766120028093,-0.37389213871488297,1.5273219490652508,0.28453154035867617,-0.7299502123104805,-0.8434880104060022,-1.2802458772740026,0.15134730381030037,-0.7488069373601988,0.5467955554715368
MUS,0.8429032678856836,1.6087491247203674,0.5089091255846805,0.3145442176207062,-0.8713671957295313,-0.20525991655158465,1.0103970558108297,-0.5352387493673246,0.752009744381021,-0.29951439899951243
MWI,3.2735438732301025,0.6121560341727696,0.7644733039740133,0.3417777416837783,-1.0324633615279175,0.2587814968145763,1.3061998559030996,-0.3852899167656731,0.13947200971554724,0.1674450889294226
MYS,-1.6829632428082957,-1.223260076935606,1.6337793141570933,-0.24322808073436575,0.3143357647996619,0.22104759328414608,0.6488499078913951,-0.06034476433339472,0.2675629222625607,-0.3915954354608362
NAC,-1.5109508276562769,-0.4057389898974343,-3.667683675610551,-1.249819538667103,1.3976977728845852,1.2378326566098283,-0.5523989045230705,0.4819733872571016,-0.33479101906064945,-0.6573574104880958
NAM,2.270155383004652,2.1965763862482324,-0.7563770008270296,-1.5938032741961803,1.840415444394402,-2.1068396290129714,0.6820090246632862,-0.5143509334703351,-1.262042770512967,-0.1541950505239717
NCL,0.8302660308889519,0.24314183191987626,0.37958919246491146,0.14230063126661446,1.0042769212685934,-0.04280773193022511,-1.2880870273806904,0.45939095435192934,0.6356916592058492,-0.39291713609150575
NER,4.2200484872098825,-0.9765912992095638,-0.4623022451332222,-0.5039733850103836,-0.9569984961778621,1.754245665530927,-0.32675450644935033,-0.22525242933192888,-1.6517196463583035,-0.08987288660316219
NGA,2.6161245435901135,-2.016368037653415,1.2192425152859045,0.831231909497462,0.5454602497101063,1.3168519474772784,-0.7964893487722946,-0.012938520389478503,-1.2117649817616365,-0.7042468965373787
NIC,-0.23903823262465107,-0.005457625490641114,0.22348027892669425,-0.028992222540482563,-0.44429672102378814,0.07804665154580492,0.48057082810151625,-0.298855495244876,-0.9741033437608156,0.18151059208435838
NLD,-3.9618751139373325,1.1758485290404566,0.14544622666399434,-0.23326185915045333,-0.04914588759979612,0.7860357592153856,0.1435954741730207,0.452492495268672,-0.8094542592873313,0.32093892353615905
NOR,-4.163393897199171,-0.05493242313797526,-0.7663352147570573,-0.31019456232497994,-1.7200170699554476,-1.489350627950625,0.02479404090570079,1.2884690672765258,-0.47926875970953403,-0.3096574187002145
NPL,1.5040476023835292,-0.9874668885737125,-0.08382973886064067,-0.967037265967178,-1.8606360656479506,-0.9212130784387998,-1.22532409105981,0.9785578315978517,0.6401685108221569,3.1744673629786275
NRU,-0.08933376248892556,3.656211434455358,-0.6747357994433492,-1.2459069619951282,1.0579425398040974,0.7488674826733351,-0.5023517057972817,1.175634833621839,0.3588843839729948,-0.15005442756190004
NZL,-2.5974447486933916,0.811579400692188,-1.827026401665447,0.8138320851518239,-1.0268378846571204,-0.33713323902141246,0.014519652851875297,-0.021085141737667918,-0.41411624913992456,-0.919125908714911
OED,-1.5155429811333834,-0.9409906169092636,-2.408421493542097,-1.2651685155805128,1.3626762524008633,1.0869590658078148,-0.4247690769273036,0.4995360777812726,-0.29135784722551594,-0.14345434768905901
OMN,-1.5897050161053403,-0.9466584990981873,0.9328544091611282,-0.22775075218024152,-0.5810649382850386,-0.7693273738238732,-0.3298240278195818,0.8562515819799961,-0.8542072837449411,-1.2890279140043919
OSS,-0.5187638946981701,0.8749423485271727,0.5513534648053108,-0.7503636024463677,0.5699298574205637,0.5909087516175903,-0.103137187963488,-0.10773070088831548,-0.30666338944516935,0.9217917481280894
PAK,2.991441046208024,-1.8455642616332784,-0.6460763350707087,0.6978692326326921,0.3647700341843163,1.4456265645081716,-0.6489307117984091,-0.641264863172436,0.3498355911637577,0.1502000015132576
PAN,-1.255161059310759,0.3355009823512659,-0.12496782381782469,0.31282667806887327,-0.7653829320790716,-0.7422571971148951,-1.0545962316982982,0.09761997079859408,-0.8151597658576999,0.22675323392167168
PER,-0.823809386438463,-1.02577995685109,-0.5304938357490131,0.5388671635536976,-0.48362516026637625,-0.3631333521074909,-0.3892043723445759,-0.08066080086469321,-0.7146845717074435,-0.6743094240791906
PHL,1.511191889357908,-1.5884873561033288,0.03315685784891437,-1.268547218527846,0.0760600846946512,1.104440304509651,0.40862295404218746,0.509130738683006,1.6536642511536892,0.14684768488196245
PLW,1.2041764902043106,3.8339313609786636,-1.8104660734500584,0.19725919636588202,1.112552018760539,1.2548494331872957,-0.7176512181892427,-0.4178228470714036,0.5418377076212467,-1.446508746169759
PNG,3.080394122996656,-0.44165294739009625,1.7636309391180007,0.48833896454673287,-1.3790410580032195,1.0359744947835543,-0.5988238863421391,-0.45775251980238646,0.5067317691784423,-0.17009894969716116
POL,-1.6963464022640118,-0.7251337793701664,-0.15168229410446674,-0.2553930188074814,0.2809961024871529,1.0898962352694281,0.7541552168969715,-0.1718421217917983,1.1019907700094853,0.0621397489038754
PRE,0.6571462635109883,-1.9716524435282308,-0.06264041478372337,0.20246647522643313,-0.8820435854849297,0.08600021610959621,-0.24537396549252186,-0.37769650718492864,-0.051449890444506576,0.5114833985756864
PRI,-2.9019729668595082,-2.984246691346989,1.2055680831029196,-0.28180345692139597,1.8951367560129326,-0.7576694968669894,1.6173941785572177,-0.4919635404236865,-1.0248729804115986,-1.6245183678929944
PRK,-0.565169603748403,-0.855925358548134,-0.6353699561373805,0.644617349619261,-1.0749401033621018,0.5258520703014528,-0.39399763545879035,0.05699972732136653,0.7305472651719267,-0.052144765770623956
PRT,-3.0764915853093697,0.5190042445601246,-1.4336401173279174,0.44958015158053527,-0.2587058161855514,0.33773416052797156,0.5056538428237325,-0.881335371791762,0.6997440594775027,0.17181781853851136
PRY,-0.7043181768515622,-0.76051345547058,-0.023435790466432124,0.341561922648627,0.15905692064631902,-0.34053445926821035,0.5862458285647456,-0.6867726133238113,0.2318866899885341,-1.0543099958389988
PSE,0.382375512568272,1.5684315646809057,-1.3639401335380232,-0.014798330107112111,2.2271406507860756,-2.0997210337975085,-0.6828804494185186,-1.0399883819881133,-0.09508950631316992,1.3579079328456571
PSS,2.048287280303187,0.8232902516389389,-0.19646228235222543,-0.01227737062265666,-0.47298385913027774,1.54224551675165,-0.12372394186550582,-0.4011359282278993,-0.11995999034397299,0.029972510092058393
PST,-1.586077827895878,-0.8226061266850718,-2.4797628150321986,-1.3084153836838377,1.3432875624758163,1.1874124937266026,-0.4557619418049742,0.5581918589573154,-0.30569788437715484,-0.1785061304762348
PYF,0.9342917258543123,1.3353736482320837,-0.9280743919619115,0.6942587960464602,0.2508355936768319,0.027194751252713353,-1.4334927448762076,0.023657625709658008,0.5184255170536309,0.34366018753466443
QAT,-3.180691774342398,-1.7513665597221986,2.4747449365677148,0.1408450759322572,-2.2530082281211015,-1.7008784804774286,-0.8508985924832775,2.264605852211079,-0.011446315328986515,-1.5417098125459465
ROU,-0.8784460312880666,-0.25499606674233893,-0.0747620969794355,0.5777859737623282,-0.2274121320151558,0.33103464599279087,0.4418117712108933,-0.5724439420368694,1.1352955246018046,-0.3075034183341081
RUS,-1.8713037502036498,-1.4444179658882814,-0.8815404993651359,0.23079489902433337,-0.5565884362362771,-0.18400242626855678,-0.1441054418328293,0.28077298868390155,0.9442612585861085,-0.612768830743577
RWA,2.6621206350358015,0.6275036092503266,-0.5151286376710329,0.2561238169705308,-0.27349651856764295,-0.8945340945745072,0.5701471460411349,-1.403739335037421,-0.6273348153684746,0.7901913897109437
SAS,0.5845363325931341,-2.5887973017061863,-0.1435840737518381,0.12326491930815536,-0.7451882331206787,0.37040879074669186,-0.32665694978007764,-0.39827678590908255,0.3867825839299096,1.0925535289928892
SAU,-2.3894825075397352,-1.943502027633097,-0.320754318767604,-0.21330699792336918,-0.27878942710193494,-1.0115858833603157,-0.3588870544193465,0.6643317259842854,0.15377111525767928,-0.7148325617005302
SDN,4.199071483350671,-1.0553499840710965,-1.9312945813959097,6.638279248969058,2.698498978566491,-0.14636994033450695,3.2996307633768827,3.6645331037937043,-0.6960721350153235,1.8262900779555966
SEN,1.5820808847309822,-0.32333088838676277,0.27672073129178115,-0.6151810446007806,-1.1882437367179302,-0.13140425845014178,0.768041956696689,0.2913388943581793,-0.7274080621508963,0.02264707410123219
SGP,-4.857147897379137,1.191937567922891,5.061876566646622,-0.4956679627559696,0.8299595725684252,1.8265196383607687,0.17867815801842687,0.7073211998275868,-0.57170435860645,1.3763200455284452
SLB,3.3695865840309107,1.7058257415952425,-0.2481528298648457,-1.7877213907649414,-1.6958428698335186,-0.02840252354163455,1.9499279573716386,0.953502537264316,1.6054120671864662,-0.18561446643213697
SLE,3.615561587318497,0.6702230420071139,-0.8732775223836787,0.16027755326961737,-0.2964011668664408,0.5732006796342981,0.7666314663129018,0.27314041523017013,-1.1170058729312604,-1.1429332684250821
SLV,-0.9322229709626952,0.2889723441336193,-0.43136271292611844,0.5498161674998928,-0.7017391898406037,0.2151546732818437,0.3195442671855737,-0.49068733454812136,-0.8312126493932783,-0.6613652646813217
SMR,-3.7918396783176584,1.400932707388494,5.408099981075217,-1.7967654697100375,2.9568925943604465,1.2955123589832733,1.5351401408906644,0.500408271316065,1.0881828709737125,-0.1524400395201359
SOM,5.227090855387088,-0.12166151961249318,2.089773106386555,0.33958958441109294,1.8233421176695195,-0.473032802990886,-1.6388054950893556,-0.8814487505431713,-0.055645710181088895,-0.36579947342750974
SRB,-0.8938537826978948,0.5356479229623061,0.13730364414292057,-0.04229856686088121,0.3959321233273096,0.23503095792616396,0.6610797060768904,-0.5980017602315942,1.1975092687489637,0.10217438392047618
SSA,0.4185874853095163,-1.65606872687657,-0.3501909633358683,0.3616242990611431,-0.5724765870768816,0.06590626626680708,-0.08260178262485664,-0.7464223825093472,-0.11738329717262058,0.5426741382681659
SSD,3.2530207042670214,0.20991857708275058,0.36568578259583145,-0.9149810711296867,1.8337241623685057,-0.03010334180562328,0.42987591546381004,0.2239933461341392,-0.6871896775250659,-0.025281965945932454
SSF,0.5969949972476956,-1.5329473734726964,-0.5406595695652374,0.5164396662854188,-0.48834926925472705,0.26125640321274396,0.001013495084142727,-1.008818139437357,-0.1558525015474576,0.4060372989282322
SST,-0.4990917596930525,0.6731697027416592,0.6377287891181371,-0.5292467532745994,0.33309882066989643,0.5349730028495928,0.05476253748737159,-0.29332625080884833,-0.3402485419268399,0.6976257665154926
STP,0.9934582900692478,2.9953667536133373,-0.269096038929469,0.6627135960218071,-0.8967645000491364,-0.35444107692027205,-0.3352446397374564,0.3369137360161775,-0.3781728004066152,0.557764886852248
SUR,0.028126888126144937,0.14803973056379127,1.3625435284026366,1.4082686448061013,0.580730025860824,-1.246285800867749,2.1587304386391377,0.08317444302000926,-0.41760762536535184,-1.3047828823504424
SVK,-2.2916868441219123,0.7099941867690542,1.166991944403072,-0.07626547622841401,0.5227701651425941,0.7958565369121544,1.238948144194189,-0.8978446665433983,0.08293410834286356,0.48474133397424923
SVN,-3.14078354410743,0.5807251640985305,1.014245361999062,-0.10196689575631944,-0.4779836330858528,-0.0079753924416705,1.6925304294949177,-0.5790122817072033,-0.7756027017581614,0.17369711178622238
SWE,-3.800141302979846,0.7717306024735997,-1.125045157593268,-0.5127750632356499,-0.26178423170995485,-1.0885533481395444,0.6033739130366924,0.4789893340874812,-0.49109004245917326,0.16441616984216276
SWZ,3.4989582728680597,0.24168348430338848,1.0711406280967195,-1.5690232387165253,4.101821702205853,-3.6274573204702816,0.6290194010774887,-1.453492919078365,1.0026498762421876,0.7352118296832741
SXM,0.26160880823726174,2.5113190223643813,-0.010872101220475203,0.33637775760324884,0.016270103113610483,0.793568725895162,-2.1913105700768387,1.1801412600560846,0.34358340679544797,-0.20560973859290202
SYC,-1.2125652016377415,3.9603734275057225,0.9966025424871333,1.8704603945771066,-0.3027630323417757,0.5861504591484576,0.8903958287801992,-2.137316820717804,0.8380196561019302,-0.7971559101739647
SYR,1.5147253972128873,0.22697710980802688,-0.5862237726848311,0.8632484223726284,-0.2684085541457029,-0.9586191097072342,-0.5456705669061156,-0.9097994276637128,0.25655343808602615,0.8665378182681193
TCA,0.2951755435210281,2.444535715266642,0.29217320851396794,0.5030771151360454,-0.22116453442688744,0.5927520779949478,-2.1772587352833623,1.123646072537312,1.041783988427352,-0.0003979947586550537
TCD,4.028458484300638,-1.1300466178389772,0.4140404209158556,-0.05685045674355626,-0.9306211215600173,0.9634637316499063,-0.026566818209209454,-0.21321165898229075,-0.8074735618231486,-1.0244590935430449
TEA,-0.8343093786662594,-3.9921001008025527,0.19008919779907327,-0.972861113439178,0.23337265368642873,0.2182897692454303,-0.14981088647474108,0.6195575066024216,0.6800611063346839,0.36203792651516703
TEC,-0.6044670428642249,-1.7249415616027415,-0.3952492123476077,-0.37969023833284565,0.4103884559444906,0.40752141358115657,-0.35348284219093934,0.2195740501539125,-0.09722959195433717,0.1967833053328099
TGO,2.7521144281658008,-0.3414209555665962,-0.06570984768297314,-0.6006606604437065,-0.7736806091557901,0.914667939675936,0.32761100879039445,0.13024738048866194,-0.19485328240550978,-0.26344920878769046
THA,-0.8930916981448869,-1.9066108680804483,1.6515024165947065,-0.2502387086504214,-0.26888283778804056,0.8582176073381452,1.0399683703291478,-0.3696639783992801,-0.2410973965943743,0.06210277724822828
TJK,0.7896215622485586,-1.101756204840759,0.1675057290890634,-0.9565569708447383,-0.6702487725626024,-1.6420167999060091,0.699879222473528,-0.034907159411122865,-0.11834553598445557,1.319807742857759
TKM,1.234638122429732,-1.5817946461755685,-0.1607505476368351,-0.05310949595751101,-0.1304694613055968,-0.0064041945466162585,-0.16797776402795586,0.12917922020227257,0.06937831415780159,-1.3763746630996738
TLA,-0.6321589161445637,-1.559927280569602,-1.146995089468244,-0.23088306576897413,1.1744625128905861,0.24469076146667393,-0.36074044490588814,-0.2872827081921428,-0.308742169704096,-0.5676544349776748
TLS,1.8968693223236157,0.7514749109204226,0.5385366007657881,-0.46603616004662374,-1.4909357412712119,-0.13984368870273958,0.5815320314541805,0.09797932463972035,-1.2806411361955605,-1.3260558563680098
TMN,0.24431081381153935,-1.736672361945406,-0.27857170118037244,0.32507729116865053,-0.025355998076762653,-0.4272972851073637,-0.26007972435409377,-0.7301726963810188,-0.05742223219844083,0.2791109548452692
TON,1.6926260675951816,2.145854181139563,0.3000292260625777,-0.2256990743543396,-2.6427156863215213,-0.23543852894824818,1.2058775041087701,0.359225693103902,1.2631295849643331,0.1883239489129296
TSA,0.5845363325931342,-2.5887973017061854,-0.143584073751838,0.12326491930815632,-0.7451882331206777,0.37040879074669264,-0.3266569497800773,-0.39827678590908394,0.38678258392990905,1.0925535289928883
TSS,0.5969949972476957,-1.5329473734726966,-0.5406595695652373,0.516439666285419,-0.4883492692547276,0.26125640321274385,0.0010134950841424835,-1.008818139437357,-0.1558525015474575,0.4060372989282325
TTO,-0.38321382013524313,-0.01788729345506763,0.767980881822529,0.16021744076576871,-0.26753713793039097,-0.1306670691700474,0.9605340114974283,-0.4348377703233442,1.1648643208284628,-1.6986810931080492
TUN,-0.2483180987768983,0.9359316344169495,-0.748364516758042,0.07824883941281773,1.3566634064024727,-1.0498998917003508,0.2627259697612833,-1.2479579987008083,-1.0203949076913548,0.6681507252519429
TUR,-0.8634775513997353,-1.635776016638322,0.07726665520779805,1.0798760283652264,1.0938222631075676,-0.6731060065346067,0.2868292337349196,0.824107355459277,0.7180990168736133,0.6239918316200962
TUV,0.42361390557943496,4.419362626926268,-3.6894925423757203,-3.847734159298378,0.5054200489562776,-0.6969944783279811,2.0043650521445535,1.6431269743261814,-0.8954136071649301,0.48450501061825707
TZA,2.0550987011684367,-1.7072426943686194,0.39355574496322054,-0.15701470630966358,-1.9709715507463734,-0.10158307062760506,-0.5982823214235571,0.6026706690986599,-0.23876332653864082,0.45282320302404394
UGA,2.6922152081889807,-1.5744201002071176,0.1044037035759583,-0.03020695610047867,-0.9448821562732895,0.5284169078810417,0.42706159864450716,-0.5496085444320455,0.20615202598935584,-0.14497024632567576
UKR,-0.21245986505387301,0.5024619536898374,-1.3326639808501168,-0.05839993453216302,0.8137737354550344,0.3833819118533252,-0.08341004257699804,-0.379434731855566,0.8797342003224307,0.3585798790318645
UMC,-0.8286634593806802,-3.278502054012359,-0.3822877043107387,-0.908467766530798,0.6556708705660383,0.09021419898872442,-0.24656557740668342,0.45730510787548884,0.37920401627592804,0.28701524230467845
URY,-2.0160201618191897,1.0621803971466197,-1.6569705701591713,1.0452453410055544,-0.03138678559202395,-0.47641532495634087,-0.2643784933430723,-0.3573244631180305,0.564993555942301,-0.8984108496530853
USA,-2.814192240238651,0.017131044622608744,-3.895512662149618,-0.5184568901194306,0.6231155540241962,0.6120888994154642,0.054452439677786305,-0.005118680628759673,-0.2369574097882903,-0.7471105558408639
UZB,0.15852157159333372,-1.021146847082487,-0.03600294853266526,-0.40471754415739647,-0.6349985597038654,-0.5711720763305023,1.3699751615192857,0.11355535163773284,0.7518701769647397,-0.17012231684958068
VCT,1.1176495411676597,3.186195962937313,0.08834131027370788,0.5210706553425126,-0.6332719629477555,-2.5700344609489316,-0.31393471853368937,-0.622293845179592,0.4427814389230846,0.698818508075676
VEN,0.4669605007728205,-1.226610366980711,0.3929218819974657,1.053712964052644,0.37872294668289025,0.8464282977930395,-1.996288458528268,0.2351731902501609,0.8046452726132742,-0.8886187005904439
VGB,-0.44754335701642406,2.317403468554967,0.8021284555137127,0.19653070432908473,-0.13335996482492865,-0.020931137930017298,0.3074023770513337,-0.36903756111312974,1.358697753463591,-0.5476190107395711
VIR,0.37373981660329497,2.1712885636740795,1.3417745505620509,-0.18541623125368387,2.237039338592322,0.5865426786214842,-1.3382732155151729,0.5017629269514927,-0.2511340824709912,-0.39807799635845487
VNM,-0.4076965977441581,-1.6011324637923974,2.914525338081591,-0.9911777460386437,-0.009193428151301732,0.9664422085344081,1.4102625031696427,-0.1388785222733033,-0.11610824900698283,0.5286684472711186
VUT,2.510136384425333,2.1835336160442145,-0.029982719350152752,-1.0282660242030521,-2.766028398860626,-0.784537632134218,0.7682397192726447,1.2819593552535515,1.438044821061971,1.2450174874464712
WLD,-0.8021098815601605,-2.0714131979999126,-1.4916466373621673,-0.9521140630059892,0.8634791373355851,0.956021290224032,-0.02792554470043526,-0.10384386641062054,-0.002004292592234014,0.40645022205291353
WSM,2.0365971513286687,2.03637758886432,0.12333371302873998,-0.3788032097338449,-2.3443037685856356,-0.46533601661214324,0.9004083507503086,0.20235744242766596,1.200685018228324,0.869321909420103
XKX,0.5382096185963268,0.04943405698696015,0.9023053816212762,-0.1934060773494287,0.14679909896214052,-0.11618253006656921,-0.3570821841430651,0.018030735149569516,0.9599194464671246,0.31333225620455424
YEM,1.6425418073859739,-0.5356643939052157,0.03919725012733575,-0.5937313643273605,1.607426973982835,-0.8956974781244347,-0.5886704484488875,-0.5409603994412991,-0.02301831050264453,0.8700225020271359
ZAF,1.639913603877873,0.6102519377361605,-1.3118665073721678,-0.9208201877021853,3.764125968359999,-2.885428094835243,-1.4489194079332854,-1.1093631596009734,0.04785145185603259,1.0587673605150894
ZMB,1.988327100638213,-1.219851627939352,1.2647718477557262,-0.9148909016658723,-0.8641182103739004,-0.7018937898467423,-0.2083271986293776,1.4497445140323189,-0.44853589163095614,0.1795847412220181
ZWE,4.880635605709108,-1.3306595652626783,0.6269043737537876,7.166590569427584,3.5416826746498473,-0.11284562798307202,4.021453886172172,5.106867160781522,0.5126993937325987,0.9915938681428867
